block,plot,year,rain_trt,graze_trt,species_code,genus,species,origin,graminoidrowth_forborm,life_history,photo_path,fun_grp,area,x,y,area_clipped,richness_only
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.676222904,27.77064803,74.85851057,1.667870631,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.153739319,25.84751421,63.22799155,1.147990179,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,6.616094522,30.79277452,63.6672383,6.583126327,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,5.543309349,23.37269597,6.705635212,5.515679948,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,11.94670345,34.14944097,97.40291543,11.88718149,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,11.35317216,34.39030551,92.10120476,11.29660607,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,15.00292958,37.55717101,87.31005804,14.9281775,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,21.47584939,40.26985508,82.53873426,21.36884387,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,13.63103425,35.12739219,59.78416374,13.56310942,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,0.76128952,38.27577978,19.98735799,0.757495287,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,10.27345201,41.65588629,8.964980132,10.22224719,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,7.238970307,39.62944686,15.64393991,7.20289093,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,7.425744357,34.77921056,8.143224161,7.388732796,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,2.60854511,44.15100653,93.00905577,2.595548398,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,8.396440243,49.97608512,80.71257897,4.27287703,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,21.96231758,49.77034679,65.73082638,13.41865216,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,4.31791669,49.8889968,74.45387358,2.363353684,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,4.149322978,41.49502154,78.27618443,4.128648209,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,28.67174745,45.75276627,47.47592809,28.52886628,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,0.613452899,42.85033929,31.49911985,0.610395635,
1,1,2019,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,13.97376373,46.42477278,6.263287326,13.90411522,
1,1,2019,C,UG,ec,erysimum,capitatum,native,forb,annual-biennial,C3,Ann_Bi,1.211004639,10.5504372,4.595111715,1.204968557,
1,1,2019,C,UG,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,10.79862279,8.416013511,58.57838778,10.74481114,
1,1,2019,C,UG,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,2.21485955,9.618753814,44.48716306,2.203821804,
1,1,2019,C,UG,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,0.68229925,13.58813364,41.30418831,0.678898973,
1,1,2019,C,UG,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,3.276396169,32.07039765,23.5999662,3.260066958,
1,1,2019,C,UG,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,1.17230695,43.73107817,63.9475845,1.166465355,
1,1,2019,C,UG,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,2.699322054,48.60323062,62.85326992,2.685871326,
1,1,2019,C,UG,ee,elymus,elymoides,native,graminoid,perennial,C3,G_C3,3.933559469,5.058469803,64.5123739,3.913958245,
1,1,2019,C,UG,ee,elymus,elymoides,native,graminoid,perennial,C3,G_C3,11.63134202,44.8889675,66.79816134,11.5733839,
1,1,2019,C,UG,ef,eremogone,fendleri,native,forb,perennial,C3,F,0.01,,,,Y
1,1,2019,C,UG,ga,gaillardia,aristata,native,forb,perennial,C3,F,0.01,,,,Y
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,4.935615075,1.399414633,82.54256882,4.911022411,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,12.31703176,3.731515793,72.33876697,12.25565706,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,3.66115753,10.54467528,62.59463819,3.642913606,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,22.01223286,9.181569054,46.68288722,21.90253597,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,13.41944314,8.108953018,36.32800123,13.35256504,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,20.25945058,1.793918747,33.44671993,17.93273024,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,0.347887503,6.727648524,21.78489481,0.346153632,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,8.244633193,0.911719732,16.14896834,8.025220537,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,8.680395125,21.01118658,70.75469524,8.637141569,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,0.37627333,12.79091044,41.86890912,0.374398154,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,32.27686705,20.03829752,2.325007404,31.9529577,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,2.99657853,24.7901662,64.30161733,2.981646489,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,4.330188012,30.88971189,55.19213144,4.308609758,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,5.401007142,31.79345295,59.42884327,5.374093272,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,12.2894078,27.79025205,37.89830133,12.22816236,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,50.86580568,34.80410335,31.87096629,50.61230539,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,1.926021046,23.5898342,21.71452301,1.916421837,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,0.848800044,34.14196999,82.76734438,0.844570805,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,3.8334325,33.03025669,75.6215732,3.814331414,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,14.83880266,39.28808767,19.14695111,14.76484646,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,11.70609816,39.63121824,12.51595437,11.64775362,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,0.627520617,35.78620035,9.134794193,0.624392929,
1,1,2019,C,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,1.922252902,44.93325316,11.53087171,1.912672151,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,163.7954596,4.072875054,81.52405831,140.7241638,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,84.17895854,10.7396495,94.82725077,80.29496739,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.970775756,2.945944815,85.37608332,0.965938738,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.228861641,9.006766985,77.9028477,0.227721276,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,89.68106905,8.058437173,55.40586301,89.23416452,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,98.04891779,8.371873474,46.33412508,92.01099294,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.66309667,9.321195766,34.15640657,0.659791976,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,53.27937452,5.201770972,22.42172569,49.87069351,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.488861471,2.492226566,18.07939318,0.486424943,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.770980473,7.227162385,0.905097827,0.767137562,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,516.8868816,34.38770529,94.97846509,393.0218117,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.60736359,17.86054808,87.34319685,0.604337372,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.714249521,17.59551418,81.49646777,0.710690642,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,151.3756288,24.39228506,82.39589577,150.6213785,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,68.54091799,22.35170719,68.21069869,68.19938193,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,33.00889063,22.73529172,61.06009833,32.84440378,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,32.41649894,17.34448701,52.9940168,32.25495797,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.757408074,16.94910978,40.63124944,0.753633484,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.080953248,17.8964681,21.2166917,1.075565799,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.497394245,16.20293657,21.12812315,0.494915239,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.643890836,10.88866639,9.203341727,0.640681518,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.445505781,19.78991951,8.525040782,0.443285268,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,75.1419366,29.77907234,67.78171348,74.76750862,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,70.50052513,34.96323332,59.82622128,70.14921471,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.476175356,24.57168154,35.06304244,0.473802257,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.424543571,28.33760976,20.63654457,0.42242766,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.580921308,29.50883732,20.4167715,0.578026016,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.356882057,20.68997947,8.333067099,0.355103268,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,99.86074261,28.39976628,2.046353088,72.01310399,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.525066222,40.42602706,87.25093489,0.52245008,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.61742344,35.98921148,70.39870606,0.614346897,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,115.7895095,43.27941523,67.27114936,115.2125396,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.589636846,30.66535065,56.90765681,0.586698582,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.221075489,38.77296392,48.60077392,0.219973795,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.593984186,39.24255861,20.73694163,0.591023805,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.748120174,47.62053675,85.1485502,1.739410128,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.424680371,44.77041377,76.39279817,0.422564307,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,60.69664015,44.80157428,53.70334085,55.9154036,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.519879432,47.75797888,40.10725378,0.517288615,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.41550004,45.72619038,12.98779429,0.413429151,
1,1,2019,C,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.368272707,49.50036225,9.238375014,0.366437177,
1,1,2019,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,24.21846588,1.386669145,68.4646417,22.69900074,
1,1,2019,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,1.799208779,0.715725588,36.83860867,1.750136353,
1,1,2019,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,0.641569674,8.819503801,1.343769945,0.638371813,
1,1,2019,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,77.71878349,15.21226243,6.217055766,77.33140867,
1,1,2019,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,13.32993315,12.22457907,67.47790915,13.26351018,
1,1,2019,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,15.56494941,16.74346547,57.38483561,15.48738615,
1,1,2019,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,114.5480005,20.99088608,35.71228202,113.9771323,
1,1,2019,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,62.83244856,29.71865508,19.34812839,62.51929218,
1,1,2019,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,112.7888304,41.68910485,60.09989538,112.2267948,
1,1,2019,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,67.44515214,37.58551092,1.67820961,52.77186477,
1,1,2019,C,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,117.64027,49.00505434,25.80428107,65.19497031,
1,1,2019,C,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,14.16301468,2.716693901,93.05306957,14.09244798,
1,1,2019,C,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,2.778405484,10.38040904,56.36824465,2.76456003,
1,1,2019,C,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,1.641170606,19.31244358,56.21537014,1.632992298,
1,1,2019,C,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,1.89775873,12.11451059,9.52171165,1.888299825,
1,1,2019,C,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,4.833130331,31.01057873,90.69007684,4.809049519,
1,1,2019,C,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,2.008826772,35.36523084,84.11635577,1.99881764,
1,1,2019,C,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,2.880890226,39.27722612,86.50414698,2.866536147,
1,1,2019,C,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,5.484151084,48.88845732,94.78808484,5.396959577,
1,1,2019,C,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,0.488514487,46.56923747,84.76993965,0.486080447,
1,1,2019,C,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,6.853615377,43.60157944,15.48353558,6.819456701,
1,1,2019,C,UG,lp,liatris,punctata,native,forb,perennial,C3,F,7.419715777,20.42338573,9.188751577,7.382734072,
1,1,2019,C,UG,lp,liatris,punctata,native,forb,perennial,C3,F,17.30530388,25.23243235,75.74437445,17.21907534,
1,1,2019,C,UG,lp,liatris,punctata,native,forb,perennial,C3,F,64.00729386,43.69807016,86.77479847,63.68837839,
1,1,2019,C,UG,lp,liatris,punctata,native,forb,perennial,C3,F,41.14442669,41.67446911,21.5690414,40.93936639,
1,1,2019,C,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,14.67103722,0.22941722,68.54955812,7.748338578,
1,1,2019,C,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,388.3857509,7.478382577,57.49145286,316.4828767,
1,1,2019,C,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,190.5440364,12.99994861,26.07100417,189.5943862,
1,1,2019,C,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,42.02566209,17.05456811,98.52855927,27.26672048,
1,1,2019,C,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,14.10150362,22.33299585,20.13651951,14.03122183,
1,1,2019,C,UG,pa,pterogonum,alatum,native,forb,perennial,C3,F,4.735046769,7.939014402,76.85524177,4.711452977,
1,1,2019,C,UG,packera_sp,packera,spp,native,forb,perennial,C3,F,6.306362,4.829964042,12.01483302,6.274929731,
1,1,2019,C,UG,packera_sp,packera,spp,native,forb,perennial,C3,F,7.598576299,42.83181656,11.58714013,7.560704029,
1,1,2019,C,UG,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,865.7421295,38.08301303,69.60920531,856.6160397,
1,1,2019,C,UG,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,12.88563395,33.03891444,99.42023063,9.274499116,
1,1,2019,C,UG,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,6.004940147,44.47520331,9.766653628,5.975010552,
1,1,2019,C,UG,pp,plantago,patagonica,native,forb,annual-biennial,C3,Ann_Bi,0.825004777,3.232671354,6.383307846,0.820892674,
1,1,2019,C,UG,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,107.0668174,-3.139538015,40.15696317,24.34043483,
1,1,2019,C,UG,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,4.11675691,5.31656278,9.885096273,4.096237927,
1,1,2019,C,UG,td,tragopogon,dubius,exotic,forb,annual-biennial,C3,Ann_Bi,2.322194742,29.59811541,54.54206543,2.310622671,
1,1,2019,C,UG,to,taraxacum,officinale,exotic,forb,perennial,C3,F,17.24865264,46.231253,2.432367414,15.94416533,
1,1,2019,C,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,2.395973904,0.291704204,70.45440111,1.657253879,
1,1,2019,C,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,2.410818438,17.87838324,10.21581167,2.398802392,
1,1,2019,C,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,3.101263866,22.80032692,76.6708148,3.085810985,
1,1,2019,C,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,0.398920232,29.51846751,10.07378663,0.396931936,
1,1,2019,C,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,0.540438043,40.21670039,43.3874412,0.537744798,
1,1,2019,C,UG,uk_f,NA,NA,NA,forb,NA,C3,F_NA,1.110402989,27.30577438,48.70638391,1.104869449,
1,1,2020,C,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,8.680767185,21.39952396,8.680767185,8.680767185,
1,1,2020,C,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,1.640999502,19.28939135,1.640999502,1.640999502,
1,1,2020,C,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,2.047248137,25.64366526,2.047248137,2.047248137,
1,1,2020,C,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,4.038624313,45.28044374,4.038624313,4.038624313,
1,1,2020,C,UG,apu,aristida,purpurea,native,graminoid,perennial,C4,G_C4,42.35440079,27.83227095,42.35440079,42.35440079,
1,1,2020,C,UG,asclepias_sp,asclepias,spp,native,forb,perennial,C3,F,49.95626274,23.10120834,49.95626274,49.95626274,
1,1,2020,C,UG,ch,chondrosum,hirsutum,native,graminoid,perennial,C4,G_C4,0.01,,,,Y
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,6.485912412,0.987533382,6.485912412,6.161820537,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,12.98673185,9.725638369,12.98673185,7.236742956,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,13.72182159,11.84760603,13.72182159,13.72182159,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,4.770990669,4.406939774,4.770990669,4.770990669,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,3.651695876,5.356798227,3.651695876,3.651695876,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,8.327670671,7.144692408,8.327670671,8.327670671,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,23.77356251,12.66254277,23.77356251,23.77356251,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,8.525182226,21.48942354,8.525182226,8.525182226,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,7.747985168,17.9366654,7.747985168,7.747985168,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,6.74884,12.36556041,6.74884,6.74884,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,11.17634409,17.64856554,11.17634409,11.17634409,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,8.109859035,17.45724293,8.109859035,8.109859035,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,17.16600633,13.49053203,17.16600633,17.16600633,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,6.715104958,26.8816682,6.715104958,6.715104958,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,21.15566279,27.32432577,21.15566279,21.15566279,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,3.701658882,26.4455664,3.701658882,3.701658882,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.106629683,24.63989912,1.106629683,1.106629683,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,8.021698289,32.17501257,8.021698289,7.109221167,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,17.22595104,36.63612342,17.22595104,17.22595104,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,6.02734425,32.21203121,6.02734425,6.02734425,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,24.80326335,40.48402513,24.80326335,24.80326335,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,5.122245446,32.28589829,5.122245446,5.122245446,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,8.375299508,34.50477654,8.375299508,8.375299508,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,10.44836227,39.64200009,10.44836227,10.44836227,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,2.051582722,38.33363755,2.051582722,2.051582722,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,8.447840495,41.58609631,8.447840495,8.447840495,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,4.510260097,35.59392943,4.510260097,4.510260097,
1,1,2020,C,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,2.104000155,41.39675933,2.104000155,2.104000155,
